feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,n_samples_used,n_hcm,n_control,n_male,n_female,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
KCNK18,KCNK18,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.205378460528301,6.190842603138888,0.011602508768752752,0.02693671239839427,0.4307321768577962,0.6673351228393435,0.8757847688558771,0.011602508768752752
HS.554653,HS.554653,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0714153794339625,6.055789440444445,0.012234588995494509,0.02840587540831419,0.43070628240217995,0.6673539078076871,0.8757847688558771,0.012234588995494509
HS.563138,HS.563138,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.224395348650943,6.250859950638888,-0.013950683786056097,0.03239324174588155,-0.43066649196447826,0.6673827739386904,0.8757847688558771,0.013950683786056097
KRT2,KRT2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.957124443641508,5.959088705222222,0.010702556829410619,0.024852475663273536,0.43064348897951565,0.6673994617724321,0.8757847688558771,0.010702556829410619
HS.553196,HS.553196,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.979241583849058,5.9899167465,-0.011517199163446786,0.026744407228979885,-0.43063953763637364,0.6674023283457261,0.8757847688558771,0.011517199163446786
HS.30509,HS.30509,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0487168880094355,6.043078731583332,0.011726902483586444,0.02723356580201581,0.4306047386096766,0.6674275741404369,0.8757848444206849,0.011726902483586444
HS.577393,HS.577393,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.980769579169812,5.995885986944446,-0.009837842822663158,0.022848815723209553,-0.43056248261786256,0.6674582302822427,0.8757848444206849,0.009837842822663158
HS.578700,HS.578700,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.097476031198112,6.107287570527777,-0.010442530467632001,0.024256756610104895,-0.4304998658922869,0.6675036588884677,0.8757848444206849,0.010442530467632001
HS.134153,HS.134153,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.01061367737736,6.020337970361111,-0.009862645291884077,0.022909905730309106,-0.43049698274559456,0.6675057506489708,0.8757848444206849,0.009862645291884077
HS.282207,HS.282207,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.048554530084903,6.055207560472223,-0.010029678462506842,0.02329882696855527,-0.4304799754958981,0.6675180896834296,0.8757848444206849,0.010029678462506842
LOC284100,LOC284100,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.10331522554717,6.097197584944443,0.010549476618737307,0.024509719653570624,0.4304201258866883,0.667561512264496,0.8758114532936567,0.010549476618737307
ZNF496,ZNF496,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.085088931811315,6.088273606277777,0.012981537031708878,0.030173105844860992,0.4302353592121131,0.6676955728011946,0.8759569692260819,0.012981537031708878
AIM1,AIM1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.441896466783016,6.448650479611111,-0.016061665796122452,0.03734726946373552,-0.43006265322069803,0.6678208922018815,0.8760668052070174,0.016061665796122452
ZNF551,ZNF551,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.356564001500001,6.353933301333336,-0.012357515094570098,0.02873471208059617,-0.4300552954875374,0.6678262313486012,0.8760668052070174,0.012357515094570098
SIGLEC8,SIGLEC8,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.125127407679246,6.1188777665,0.013735728355915681,0.03194175088460696,0.4300242778029761,0.6678487395504851,0.8760668052070174,0.013735728355915681
PRSS16,PRSS16,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.899082544641509,5.893317927444444,0.012395975546421217,0.028829484579236384,0.42997562139383744,0.6678840480258635,0.8760827561897556,0.012395975546421217
AQP6,AQP6,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.916700893745283,6.903121986166665,0.012805724102072182,0.029793075513906583,0.4298221610620503,0.667995414385693,0.8761957041052505,0.012805724102072182
HS.292419,HS.292419,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.002412773094341,6.015336564416667,-0.014594991894079997,0.03395817585800422,-0.4297931654252811,0.6680164573865903,0.8761957041052505,0.014594991894079997
LOC148203,LOC148203,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9409302265,5.9530990009722204,-0.01245628699939736,0.028987223084673316,-0.42971646380240847,0.6680721233203413,0.8762044226482356,0.01245628699939736
LRRIQ1,LRRIQ1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.917837809009433,5.918194690166667,-0.011198918013084756,0.026062340430781553,-0.4296973267933376,0.6680860122252401,0.8762044226482356,0.011198918013084756
HS.97553,HS.97553,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.011823630405661,6.030817352805554,-0.01399614349761241,0.03257316809309946,-0.4296832121950538,0.6680962561312387,0.8762044226482356,0.01399614349761241
DMRT2,DMRT2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.098227032830189,6.102448784777778,-0.008810323359619062,0.02050680068494586,-0.42962934564857613,0.6681353512534707,0.8762044226482356,0.008810323359619062
FOXN4,FOXN4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.017706380264151,6.015914653361111,0.011547940846953002,0.026879632816882708,0.42961676320592845,0.668144483437151,0.8762044226482356,0.011547940846953002
KLHL10,KLHL10,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.978286724500001,5.9707270940277795,0.011011516007955337,0.025633777101826828,0.42957056091318613,0.6681780169246301,0.8762044226482356,0.011011516007955337
SCEL,SCEL,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.090332202660376,6.093515598722222,-0.007594816486640349,0.01768042635859085,-0.42956070926140627,0.6681851673109636,0.8762044226482356,0.007594816486640349
LOC649990,LOC649990,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.211351781056606,6.202680845083332,0.014849937858502445,0.03458783289318001,0.42933993304421625,0.6683454159605587,0.8762487377353673,0.014849937858502445
LOC644300,LOC644300,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.187787228896224,6.204097645666667,-0.011737817447548407,0.027341190442422596,-0.42930893855067875,0.6683679142888311,0.8762487377353673,0.011737817447548407
HS.550046,HS.550046,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.087722705886791,6.103310797472221,-0.011468831825329514,0.02671503864977992,-0.4293024605234473,0.6683726166067541,0.8762487377353673,0.011468831825329514
LOC652499,LOC652499,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.922603823235848,5.934021734138888,-0.010981040048876789,0.02557949933575777,-0.4292906559561278,0.6683811854264919,0.8762487377353673,0.010981040048876789
HS.583882,HS.583882,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.113512698933965,6.128948642638889,-0.01097283803128937,0.02556344237473191,-0.4292394533740664,0.6684183533846639,0.8762487377353673,0.01097283803128937
HS.571576,HS.571576,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.1343573499245245,6.142925286166667,-0.010651743629226298,0.024818447073167438,-0.4291865481278429,0.6684567581700351,0.8762487377353673,0.010651743629226298
HS.224279,HS.224279,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.04824533014151,6.055829906083334,-0.010444630589530922,0.024336033222994206,-0.42918377427518395,0.6684587717793471,0.8762487377353673,0.010444630589530922
DNAJB13,DNAJB13,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.144756904679241,6.119875020916666,0.015973336709443463,0.037218961262628185,0.42917201790589465,0.6684673060498483,0.8762487377353673,0.015973336709443463
HS.151159,HS.151159,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.177526294669811,6.200973423000001,-0.01619696524689308,0.037740583575698164,-0.42916573386858264,0.6684718678224313,0.8762487377353673,0.01619696524689308
FUT1,FUT1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.177448443773586,6.171583206444444,0.01546029039657601,0.03602990973274448,0.42909600693574546,0.668522485540503,0.8762487377353673,0.01546029039657601
HS.563314,HS.563314,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.1779542386981126,6.162191831444445,0.013205602925546123,0.030775514593389668,0.42909446357015846,0.6685236059518369,0.8762487377353673,0.013205602925546123
MTM,MTM,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.004067417547169,6.0151221516666675,-0.013602844292359808,0.031701470631169903,-0.4290919008339334,0.6685254663802936,0.8762487377353673,0.013602844292359808
USP40,USP40,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.359135773198111,6.341578851166668,0.012376207895988313,0.028843288684608698,0.42908449280239264,0.6685308442815415,0.8762487377353673,0.012376207895988313
PLEK2,PLEK2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.113683085886791,6.12652803786111,-0.011707458806493739,0.02728581382759179,-0.42906760562351254,0.6685431036862213,0.8762487377353673,0.011707458806493739
LOC644753,LOC644753,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9463798503018905,5.956583206638891,-0.009403041701925014,0.021919291119503945,-0.42898475368841277,0.6686032521141664,0.8762972253606018,0.009403041701925014
HS.539734,HS.539734,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.126664549160375,6.132237340361111,-0.011247859949919278,0.026221830378705086,-0.4289502215319696,0.668628322229047,0.8762997362288504,0.011247859949919278
MSH4,MSH4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.157060435122643,6.131236936916667,0.011660150345775791,0.027187341951858353,0.42888158638026685,0.6686781519997012,0.8763264820876799,0.011660150345775791
HS.578208,HS.578208,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9584231518396225,5.95795829688889,-0.01156125678697568,0.026958219285397864,-0.4288583257143371,0.6686950397983964,0.8763264820876799,0.01156125678697568
HS.566092,HS.566092,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.016913625650942,6.028202567805558,-0.010340212047973557,0.02411289034334096,-0.42882507657689906,0.6687191797600668,0.8763277727562149,0.010340212047973557
FAM3C,FAM3C,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.801871993283017,7.7546685255000005,0.023660087593427255,0.05518820807388974,0.42871635842478373,0.6687981151124667,0.8763957227977448,0.023660087593427255
HS.545878,HS.545878,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.803784253641509,5.818306304472221,-0.01625492139455462,0.03791767062157124,-0.42868987277154225,0.6688173457127429,0.8763957227977448,0.01625492139455462
UTS2R,UTS2R,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.095304160660377,6.104901986916665,-0.012040702963719998,0.028098292212765115,-0.42852081089290833,0.6689401026802548,0.8765143549344071,0.012040702963719998
LOC647630,LOC647630,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.202352893518866,6.216243220972221,-0.012291415770250015,0.028684657360234164,-0.42850139765970263,0.6689541993321728,0.8765143549344071,0.012291415770250015
C12ORF72,C12ORF72,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.041629555113207,6.0217663037777776,0.014719635846955148,0.03435594704450558,0.42844506157513146,0.6689951076718935,0.8765376093110778,0.014719635846955148
HS.542197,HS.542197,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.062785815650942,6.082800738861111,-0.01487405403395219,0.03472201503122178,-0.4283753123364975,0.6690457573238151,0.8765736249974765,0.01487405403395219
HS.575015,HS.575015,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.1490009977358495,6.1577808298055565,-0.010660264169163613,0.02489392015516982,-0.42822761954387295,0.6691530121000291,0.8766837988000727,0.010660264169163613
HS.278560,HS.278560,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.084781839905661,6.075178248194444,0.010507285625165036,0.02454746939833875,0.42803946323999154,0.6692896614360091,0.8767808119387845,0.010507285625165036
INPP5E,INPP5E,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.299946422462265,7.3386412556388905,-0.02680001875515749,0.06261243342072209,-0.4280303015069816,0.6692963154672411,0.8767808119387845,0.02680001875515749
TDH,TDH,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.952616113566035,5.943825812249999,0.010910695521461256,0.025490494736339644,0.4280299631025521,0.6692965612458777,0.8767808119387845,0.010910695521461256
HS.539814,HS.539814,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9216746028113185,5.930596943694445,-0.010332574805639162,0.024144387509950512,-0.42794934439239124,0.6693551145633208,0.8768238691555839,0.010332574805639162
HS.584582,HS.584582,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.11238697121698,6.116181003555557,-0.011981698583962043,0.027999796821155422,-0.42792091172994495,0.6693757656725448,0.8768238691555839,0.011981698583962043
HS.120837,HS.120837,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.153617873698113,6.138183143222223,0.010812676833330724,0.02527090235659616,0.42787062688754446,0.669412288997357,0.8768278307515244,0.010812676833330724
HS.568157,HS.568157,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.164233270103775,6.174954666444442,-0.010254270755811007,0.023967628122033274,-0.4278383619605783,0.6694357243565265,0.8768278307515244,0.010254270755811007
HS.537920,HS.537920,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.048977511349056,6.040293505916666,0.009842967170815108,0.023007206038939042,0.4278210554621959,0.6694482949206071,0.8768278307515244,0.009842967170815108
HS.541057,HS.541057,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.193767495952831,6.174683269277779,0.014280066810409112,0.03338405694958027,0.42775109184531424,0.6694991139034324,0.8768640457083785,0.014280066810409112
LOC645410,LOC645410,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.8725808903396235,5.856428261805556,0.012656259612263696,0.029593950310118005,0.4276637447734239,0.6695625617320865,0.8769167979829237,0.012656259612263696
DCI,DCI,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.055759137999999,10.024205933833331,0.031206677098278946,0.07297638901668467,0.42762703826225396,0.6695892255976102,0.876921372827433,0.031206677098278946
HS.542478,HS.542478,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.97168687085849,5.959982295305556,0.01062741703868806,0.024856233827817112,0.4275554016873909,0.6696412641173969,0.8769591778880585,0.01062741703868806
HS.494628,HS.494628,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.103581681122643,6.101620621166666,0.01441873487736854,0.033731621583989346,0.42745454266012417,0.6697145332426211,0.8770133997367807,0.01441873487736854
HS.578072,HS.578072,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0563812756698105,6.049402992083333,0.010415438829807772,0.02436764480041272,0.42742903202657334,0.6697330659673549,0.8770133997367807,0.010415438829807772
