feature_id,gene_symbol,cohort,disease,comparison,model,n_hcm,n_control,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
PLXDC2,PLXDC2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.774073502386793,7.512825613897435,0.26124788848935476,0.07188063505908843,3.6344682858547332,0.0003876838294595168,0.0026479484226177357,0.26124788848935476
FAM13C1,FAM13C1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.202757398509436,6.125840374435899,0.07691702407353507,0.0211657798817359,3.634027401934162,0.00038829072338277275,0.002651615069856445,0.07691702407353507
PGBD5,PGBD5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.939391627103774,6.774280804282051,0.16511082282172146,0.04544542305633214,3.6331672524438243,0.000389477336078684,0.0026592385461363657,0.16511082282172146
HS.558072,HS.558072,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.616464241849058,6.783288870487177,-0.16682462863812286,0.045924027536280096,-3.6326219103133104,0.000390231431444693,0.002663906701741676,0.16682462863812286
FCER2,FCER2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.044430635556602,6.136781635589744,-0.09235100003314026,0.025427249801963547,-3.631969668462089,0.0003911351575180282,0.002669594440293471,0.09235100003314026
PLDN,PLDN,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.924455681358493,9.101399673410254,-0.1769439920517683,0.0487210113559009,-3.6317799472431833,0.00039139840013654266,0.0026709094575491513,0.1769439920517683
CYP2S1,CYP2S1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.16543964742453,6.232504257410255,-0.06706460998572875,0.018468158735512726,-3.631364173666599,0.0003919758807991095,0.0026743679799392643,0.06706460998572875
DKFZP686O24166,DKFZP686O24166,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.508822210896229,6.395429143256411,0.11339306763981513,0.031227103992375077,3.63123867226058,0.00039215035155510004,0.002675076100388305,0.11339306763981513
HS.202577,HS.202577,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.894107663292452,9.670503292615384,0.22360437067706562,0.061580415904628975,3.631095493466087,0.00039234948677693246,0.0026757675118775706,0.22360437067706562
HS.544679,HS.544679,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.192606736622642,6.348655554051283,-0.1560488174286418,0.042976056484869934,-3.6310641364588685,0.00039239311131745807,0.0026757675118775706,0.1560488174286418
ZSWIM3,ZSWIM3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.217405831339622,6.1666744439487164,0.05073138739090388,0.013974657273048169,3.6302419729996207,0.00039353855834103045,0.0026830949881056815,0.05073138739090388
HSPC268,HSPC268,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.490114621584906,9.749095589512821,-0.2589809679279169,0.07134202175617907,-3.63013216548613,0.0003936917821230978,0.002683656193485367,0.2589809679279169
C2ORF63,C2ORF63,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.37595304773585,6.196338064512822,0.1796149832230273,0.049480339222016376,3.6300273208940985,0.0003938381332818712,0.002684170356957626,0.1796149832230273
NAT14,NAT14,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.18743110557547,7.314850189743589,-0.12741908416811967,0.035102795814948955,-3.629884207509668,0.0003940379862481378,0.0026847601113756405,0.12741908416811967
ZNF34,ZNF34,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.141358222000002,7.014043638717947,0.12731458328204984,0.035074204319455744,3.6298637631938564,0.0003940665438538203,0.0026847601113756405,0.12731458328204984
NIF3L1,NIF3L1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.626839687254716,9.503331429564101,0.12350825769061252,0.03403262871711575,3.6291130702018775,0.00039511650224920977,0.0026914289316277164,0.12350825769061252
VGF,VGF,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.1272898456603775,6.296911245589744,-0.1696213999293681,0.0467419163406508,-3.6288927200413195,0.00039542519655731256,0.002693046965792343,0.1696213999293681
LMBRD2,LMBRD2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.349659601943394,6.2896265614871805,0.060033040456215714,0.016552539119127945,3.62681761536163,0.00039834345511609114,0.0027124336815983418,0.060033040456215714
DPP7,DPP7,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.020020148462262,8.195757357564101,-0.1757372091018397,0.048456815482314404,-3.6266768121809334,0.00039854220409707664,0.002713298840845109,0.1757372091018397
ST6GAL1,ST6GAL1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.311406645084904,8.175703362615385,0.13570328246951885,0.03742013656449557,3.626477477858135,0.00039882373206927464,0.0027147271517794546,0.13570328246951885
GLRX,GLRX,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.908500524358487,9.481998767205129,0.42650175715336097,0.11763194361790803,3.625730766965167,0.00039988001204740406,0.002721427609413065,0.42650175715336097
C6ORF117,C6ORF117,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.559517159245283,6.394793563666667,0.16472359557861455,0.045438110564013305,3.625229868362409,0.00040059005103268896,0.00272576969999697,0.16472359557861455
UBE3B,UBE3B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.70213881442453,7.494606692076923,0.20753212234760376,0.05725300137146756,3.6248252035050315,0.00040116454475012817,0.0027291880928659628,0.20753212234760376
PLEKHN1,PLEKHN1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.245209950669814,7.099703189282051,0.1455067613877587,0.04014702670373526,3.6243471393666327,0.00040184424395870154,0.0027329373980452087,0.1455067613877587
GNAO1,GNAO1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.247000749999996,6.354166334538464,-0.10716558453846167,0.02956833589750442,-3.6243360096401807,0.0004018600808571999,0.0027329373980452087,0.10716558453846167
LYNX1,LYNX1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0886377776698115,6.029258288128206,0.059379489541605254,0.01638404901549702,3.6242255797355436,0.0004020172475718953,0.0027335150470007095,0.059379489541605254
MCAM,MCAM,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.542747230603771,6.399917832205129,0.14282939839864328,0.03941219674717846,3.6239897845549174,0.0004023530316562506,0.0027353067785274763,0.14282939839864328
LOC643466,LOC643466,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.355881622301889,6.244612119076924,0.11126950322496221,0.030708687563476583,3.6233884302271755,0.00040321058917605884,0.00274064438900092,0.11126950322496221
C10ORF84,C10ORF84,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.719480024254715,6.618728053948718,0.10075197030599733,0.027806690672573756,3.6232995681636733,0.00040333745657638166,0.0027410144337564626,0.10075197030599733
WHSC1,WHSC1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.141827426981133,6.0788479539999996,0.06297947298113069,0.017384176928927735,3.6228044179837564,0.00040404506732808116,0.002745330272549113,0.06297947298113069
IL1B,IL1B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.095252366471698,6.207390675153847,-0.11213830868214997,0.03095406643718877,-3.622732700070224,0.00040414765529088784,0.0027455344035431594,0.11213830868214997
ZNF669,ZNF669,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.967735208962263,7.130856240076923,-0.16312103111466095,0.045029280474793015,-3.6225546887424644,0.0004044023955582969,0.0027467719063710167,0.16312103111466095
RNMT,RNMT,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.430331124216979,9.235707006051282,0.19462411816569658,0.05375198476905159,3.620780125643918,0.00040695015574465263,0.002763580763379172,0.19462411816569658
ZNF662,ZNF662,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.4876112623867925,6.37546029594872,0.11215096643807296,0.030977916573011362,3.620352136133691,0.0004075668887538432,0.0027672724204840238,0.11215096643807296
TSPAN8,TSPAN8,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.254216444990566,6.033437317717948,0.22077912727261637,0.06098832337025175,3.620022900650942,0.0004080419174174449,0.0027700007904180486,0.22077912727261637
LOC347544,LOC347544,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.87079810378302,11.114522762307692,-0.24372465852467542,0.0673295834223442,-3.619874743555776,0.0004082558523933634,0.002770956059842043,0.24372465852467542
C7ORF26,C7ORF26,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.015843385000002,8.162297337846155,-0.14645395284615503,0.040459523939067606,-3.6197646088647994,0.00040841495260652693,0.0027712365578585092,0.14645395284615503
NIT2,NIT2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.97175255304717,8.79908632523077,0.1726662278163988,0.04770121627241791,3.6197447635363313,0.00040844362732481013,0.0027712365578585092,0.1726662278163988
LOC123688,LOC123688,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.631327659386793,6.744365814384614,-0.11303815499782321,0.031233993933659037,-3.619074628685531,0.0004094130282451076,0.0027772946977452713,0.11303815499782321
LOC729466,LOC729466,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,13.7252915035849,13.60359878358975,0.12169271999515899,0.03362623411223297,3.6189815246331167,0.00040954788200693674,0.0027772946977452713,0.12169271999515899
SCCPDH,SCCPDH,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.289992831952833,7.1467348693589745,0.14325796259385348,0.03958522632305879,3.61897545879141,0.0004095566693472589,0.0027772946977452713,0.14325796259385348
TMED3,TMED3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.279543209037739,10.560174024692307,-0.280630815654574,0.07754907324393176,-3.6187513778771487,0.00040988141107242026,0.0027789989042362627,0.280630815654574
C12ORF30,C12ORF30,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.2055550439245275,7.095841651435896,0.10971339248862902,0.03031859793223429,3.618682919766001,0.00040998067014120306,0.00277917400002937,0.10971339248862902
ZNF668,ZNF668,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.496703337650947,7.66015932294872,-0.16345598529777605,0.045173639577500715,-3.6183930900087873,0.00041040115270554533,0.002781526150661545,0.16345598529777605
ASPM,ASPM,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.430761419518867,6.307999023615385,0.1227623959034827,0.03392891371538902,3.6182235875061863,0.00041064725409968323,0.00278269578847925,0.1227623959034827
SERPINE2,SERPINE2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.695325204773585,11.14624802051282,0.5490771842607632,0.15175889348110308,3.618089007278733,0.00041084275088584376,0.002783522153602872,0.5490771842607632
TLN1,TLN1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.973088184188676,9.144478470128202,-0.17139028593952726,0.04737601957219216,-3.6176590496033683,0.00041146791389509333,0.0027872587559108113,0.17139028593952726
PMPCA,PMPCA,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.602031567952828,9.45296151520513,0.14907005274770047,0.04123940518792742,3.6147478865999694,0.00041572445381485713,0.0028155883462915327,0.14907005274770047
DNAJC5,DNAJC5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.954068983990568,7.093486644179488,-0.139417660188922,0.03857215082392084,-3.6144642497472805,0.0004161413860156332,0.0028172708254323464,0.139417660188922
WDR24,WDR24,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.842822743113207,6.721439983051281,0.12138276006192424,0.033583058585265,3.6144045591839715,0.00041622917844836915,0.0028172708254323464,0.12138276006192424
TMEM161A,TMEM161A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.881148939981132,6.75387139305128,0.12727754692984894,0.03521414677141708,3.6143867905145064,0.0004162553158498759,0.0028172708254323464,0.12727754692984894
ALG5,ALG5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.28881888159434,8.473592583948719,-0.1847737023543798,0.05112187638926104,-3.614376376708943,0.0004162706350953253,0.0028172708254323464,0.1847737023543798
SRP72,SRP72,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.704138096754718,7.873128030692306,-0.16898993393759154,0.04675794437910335,-3.6141437820161113,0.00041661293257503067,0.00281908332670027,0.16898993393759154
PTPRA,PTPRA,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.089845257056602,7.019388645615385,0.07045661144121748,0.019506490727702427,3.6119572928183077,0.0004198436850784716,0.0028404369155308968,0.07045661144121748
TMEM129,TMEM129,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.756040462415098,6.581795443128205,0.1742450192868885,0.04824835446153693,3.6114189018776743,0.0004206428302045521,0.0028453348618268956,0.1742450192868885
NEU1,NEU1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.824180878264151,7.992504517589744,-0.16832363932559458,0.046612792246471677,-3.6111039741099336,0.0004211109493206923,0.002847992313793946,0.16832363932559458
NECAP2,NECAP2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.901680244273588,8.07098542474359,-0.169305180470007,0.04688798627813512,-3.6108434997763523,0.0004214984984224915,0.002849638910218474,0.169305180470007
CLPP,CLPP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.670667435509431,8.814200555461538,-0.14353311995210521,0.039750627203749445,-3.610839125038172,0.00042150501028914597,0.002849638910218474,0.14353311995210521
APIP,APIP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.43304120700943,8.259407649461538,0.1736335575478949,0.04809231583635445,3.6104220503484257,0.00042212626865596763,0.0028533293022957227,0.1736335575478949
SRP9,SRP9,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.83050298233962,10.638988608974357,0.19151437336526161,0.05305542037225346,3.6097041927391533,0.00042319758547394157,0.002860059967829784,0.19151437336526161
ALS2CL,ALS2CL,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.165079508433963,6.232967493333334,-0.06788798489937298,0.018811356073564107,-3.608883093482932,0.0004244261234407579,0.0028674010667752176,0.06788798489937298
IDH3G,IDH3G,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.622643514669814,8.766808026051281,-0.14416451138147257,0.039947195299292325,-3.6088769261862668,0.0004244353637392266,0.0028674010667752176,0.14416451138147257
FAM174A,FAM174A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.13035430990566,7.942731950948719,0.18762235895694085,0.05200409595030042,3.607838104449482,0.00042599451463579564,0.0028774207390516366,0.18762235895694085
TM6SF1,TM6SF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.849324644867921,6.990490318333334,-0.1411656734654094,0.03914596351092917,-3.606136132681913,0.00042856066192592404,0.0028942374752406355,0.1411656734654094
ABAT,ABAT,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.354501034613206,6.215803924589743,0.13869711002346277,0.03846859154909199,3.6054636896820975,0.00042957855133486677,0.0029005940863192445,0.13869711002346277
C5ORF39,C5ORF39,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.176894170877363,7.040542585692307,0.1363515851850489,0.03782698371349395,3.604611623749647,0.00043087161561529804,0.002908806129963712,0.1363515851850489
NAGK,NAGK,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.218753949556604,9.34413066097436,-0.1253767114177553,0.03478648605079719,-3.6041786811888143,0.0004315300395404834,0.002912731563482992,0.1253767114177553
EDN2,EDN2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.014344444462261,6.110470161897438,-0.09612571743517351,0.0266770101224263,-3.6033167507915156,0.0004328436999741005,0.0029210775087767137,0.09612571743517351
GLUD1,GLUD1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.084586987358493,9.950946329820518,0.13364065753797608,0.03708878833319445,3.6032629682422854,0.0004329257943965187,0.0029211106462347382,0.13364065753797608
FAM158A,FAM158A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.798615083481134,7.670081689974358,0.12853339350677162,0.035672519214623395,3.603148763715049,0.0004331001664699567,0.0029217662923746845,0.12853339350677162
FBXL10,FBXL10,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.674518874905661,7.562982641435899,0.11153623346976108,0.03096667647858628,3.601814794264064,0.0004351418375573902,0.002935016571769202,0.11153623346976108
TMEM192,TMEM192,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.038209900056602,6.912341801820516,0.12586809823609021,0.03494694803581421,3.6016907143679187,0.0004353322055355044,0.0029357773789552206,0.12586809823609021
CCR6,CCR6,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,12.347523941603777,12.524627965897437,-0.1771040242936638,0.049173201274464874,-3.6016370645698035,0.0004354145413713355,0.0029358095016461007,0.1771040242936638
RAB17,RAB17,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.208776998056604,7.472048398051282,-0.2632713999946794,0.07310017356515319,-3.6015153884693474,0.000435601330968754,0.002936545773395701,0.2632713999946794
UBC,UBC,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,13.806343321792449,13.648025441282051,0.1583178805103989,0.043961941800645665,3.6012485806091874,0.00043601118247015843,0.002938785255879896,0.1583178805103989
TRAPPC4,TRAPPC4,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.335921775773585,9.509783786307691,-0.1738620105341096,0.04828580102515292,-3.6006860576578577,0.00043687648298450005,0.0029440931935597204,0.1738620105341096
FUBP3,FUBP3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.442131331716979,8.286264837076924,0.15586649464005703,0.04328974763596004,3.60054061647108,0.00043710047119458004,0.0029450782326562357,0.15586649464005703
NLRP7,NLRP7,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.399601583820753,6.294858408333334,0.10474317548742079,0.029092384188690208,3.6003640955676697,0.0004373724695687031,0.002946086116711092,0.10474317548742079
IL10RA,IL10RA,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.410777896226415,6.5247199600256405,-0.11394206379922762,0.03164756230602386,-3.6003425065550676,0.00043740574670505806,0.002946086116711092,0.11394206379922762
ARL2BP,ARL2BP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.145880623113205,10.311262825256412,-0.16538220214320354,0.04593918788031097,-3.6000245057463136,0.00043789618744016523,0.0029488646102954616,0.16538220214320354
BRD3,BRD3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.700040698698112,8.485763066461537,0.21427763223657373,0.05952824888835242,3.599595758955717,0.00043855824873083603,0.0029527976305759153,0.21427763223657373
